seed,event_id,class,split,clean_windows,s0_s6_rows,split_hash
45,CEVT_011,coal,train,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,CEVT_012,coal,train,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,CEVT_013,coal,train,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,CEVT_014,coal,val,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,CEVT_015,coal,train,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,CEVT_016,coal,train,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,CEVT_017,coal,train,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,CEVT_018,coal,train,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,CEVT_019,coal,train,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,CEVT_020,coal,train,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,CEVT_021,coal,train,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,CEVT_022,coal,train,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,CEVT_023,coal,train,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,CEVT_024,coal,test,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,CEVT_025,coal,train,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,CEVT_026,coal,train,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,CEVT_027,coal,val,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,CEVT_028,coal,train,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,CEVT_029,coal,val,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,CEVT_030,coal,train,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,CEVT_031,coal,train,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,CEVT_032,coal,test,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,CEVT_033,coal,test,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,CEVT_034,coal,train,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,CEVT_035,coal,test,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,CEVT_036,coal,train,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,CEVT_037,coal,train,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,CEVT_038,coal,train,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,CEVT_039,coal,train,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,CEVT_040,coal,train,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,CEVT_041,coal,train,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,CEVT_042,coal,train,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,CEVT_043,coal,train,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,CEVT_044,coal,train,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,CEVT_045,coal,train,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,CEVT_046,coal,test,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,CEVT_047,coal,val,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,CEVT_048,coal,test,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,CEVT_049,coal,val,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,GEVT_001,gangue,train,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,GEVT_002,gangue,test,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,GEVT_003,gangue,train,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,GEVT_004,gangue,train,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,GEVT_005,gangue,test,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,GEVT_006,gangue,train,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,GEVT_007,gangue,val,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,GEVT_008,gangue,test,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,GEVT_009,gangue,train,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,GEVT_010,gangue,train,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,GEVT_011,gangue,val,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,GEVT_012,gangue,train,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,GEVT_013,gangue,train,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,GEVT_014,gangue,train,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,GEVT_015,gangue,train,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,GEVT_016,gangue,train,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,GEVT_017,gangue,train,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,GEVT_018,gangue,train,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,GEVT_019,gangue,val,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,GEVT_020,gangue,train,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,GEVT_021,gangue,train,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,GEVT_022,gangue,test,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,GEVT_023,gangue,train,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,GEVT_024,gangue,test,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,GEVT_025,gangue,test,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,GEVT_026,gangue,val,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,GEVT_027,gangue,train,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,GEVT_028,gangue,train,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,GEVT_029,gangue,test,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,GEVT_030,gangue,train,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,GEVT_031,gangue,train,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,GEVT_032,gangue,train,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,GEVT_033,gangue,train,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,GEVT_034,gangue,train,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,GEVT_035,gangue,val,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,GEVT_036,gangue,test,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,GEVT_037,gangue,test,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,GEVT_038,gangue,train,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,GEVT_039,gangue,train,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,GEVT_040,gangue,train,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,GEVT_041,gangue,val,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,GEVT_042,gangue,train,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,GEVT_043,gangue,train,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,GEVT_044,gangue,train,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,GEVT_045,gangue,train,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,GEVT_046,gangue,train,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,GEVT_047,gangue,train,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,GEVT_048,gangue,train,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,GEVT_049,gangue,train,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,GEVT_050,gangue,test,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,GEVT_051,gangue,train,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,GEVT_052,gangue,test,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,GEVT_053,gangue,train,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,GEVT_054,gangue,train,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,GEVT_055,gangue,train,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,GEVT_056,gangue,train,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,GEVT_057,gangue,train,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,EEVT_001,empty,test,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,EEVT_002,empty,train,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,EEVT_003,empty,train,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,EEVT_004,empty,test,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,EEVT_005,empty,train,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,EEVT_006,empty,train,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,EEVT_007,empty,train,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,EEVT_008,empty,test,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,EEVT_009,empty,val,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,EEVT_010,empty,train,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,EEVT_011,empty,test,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,EEVT_012,empty,train,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,EEVT_013,empty,train,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,EEVT_014,empty,train,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,EEVT_015,empty,train,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,EEVT_016,empty,train,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,EEVT_017,empty,train,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,EEVT_018,empty,train,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,EEVT_019,empty,train,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,EEVT_020,empty,test,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,EEVT_021,empty,val,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,EEVT_022,empty,train,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,EEVT_023,empty,train,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,EEVT_024,empty,train,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,EEVT_025,empty,val,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,EEVT_026,empty,train,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,EEVT_027,empty,train,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,EEVT_028,empty,train,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,EEVT_029,empty,train,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,EEVT_030,empty,test,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,EEVT_031,empty,train,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,EEVT_032,empty,train,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,EEVT_033,empty,train,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,EEVT_034,empty,train,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,EEVT_035,empty,val,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,EEVT_036,empty,train,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,EEVT_037,empty,train,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,EEVT_038,empty,train,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,EEVT_039,empty,test,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,EEVT_040,empty,test,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,EEVT_041,empty,test,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
45,EEVT_042,empty,train,18,126,0d68ed4c7266207cb739b5c2d5ce92df953eb821f5798798286bb02e055cd76e
46,CEVT_001,coal,train,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,CEVT_002,coal,train,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,CEVT_003,coal,train,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,CEVT_004,coal,train,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,CEVT_005,coal,train,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,CEVT_006,coal,train,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,CEVT_007,coal,train,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,CEVT_008,coal,test,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,CEVT_009,coal,train,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,CEVT_010,coal,train,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,CEVT_011,coal,train,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,CEVT_012,coal,train,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,CEVT_013,coal,train,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,CEVT_014,coal,train,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,CEVT_015,coal,train,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,CEVT_016,coal,train,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,CEVT_017,coal,test,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,CEVT_018,coal,train,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,CEVT_019,coal,val,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,CEVT_020,coal,train,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,CEVT_021,coal,train,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,CEVT_022,coal,val,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,CEVT_023,coal,val,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,CEVT_024,coal,train,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,CEVT_025,coal,val,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,CEVT_026,coal,test,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,CEVT_027,coal,test,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,CEVT_028,coal,test,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,CEVT_029,coal,train,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,CEVT_030,coal,test,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,CEVT_031,coal,train,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,CEVT_032,coal,test,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,CEVT_033,coal,train,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,CEVT_034,coal,train,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,CEVT_035,coal,train,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,CEVT_036,coal,test,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,CEVT_037,coal,train,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,CEVT_038,coal,train,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,CEVT_039,coal,train,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,CEVT_040,coal,train,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,CEVT_041,coal,train,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,CEVT_042,coal,val,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,CEVT_043,coal,train,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,CEVT_044,coal,train,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,CEVT_045,coal,train,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,CEVT_046,coal,test,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,CEVT_047,coal,train,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,CEVT_048,coal,test,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,CEVT_049,coal,train,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,GEVT_001,gangue,train,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,GEVT_002,gangue,train,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,GEVT_003,gangue,train,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,GEVT_004,gangue,test,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,GEVT_005,gangue,train,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,GEVT_006,gangue,train,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,GEVT_007,gangue,train,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,GEVT_008,gangue,val,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,GEVT_009,gangue,train,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,GEVT_010,gangue,train,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,GEVT_011,gangue,val,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,GEVT_012,gangue,train,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,GEVT_013,gangue,train,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,GEVT_014,gangue,train,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,GEVT_015,gangue,train,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,GEVT_016,gangue,train,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,GEVT_017,gangue,test,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,GEVT_018,gangue,test,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,GEVT_019,gangue,train,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,GEVT_020,gangue,train,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,GEVT_021,gangue,train,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,GEVT_022,gangue,val,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,GEVT_023,gangue,train,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,GEVT_024,gangue,train,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,GEVT_025,gangue,train,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,GEVT_026,gangue,train,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,GEVT_027,gangue,val,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,GEVT_028,gangue,test,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,GEVT_029,gangue,train,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,GEVT_030,gangue,train,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,GEVT_031,gangue,train,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,GEVT_032,gangue,test,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,GEVT_033,gangue,train,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,GEVT_034,gangue,train,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,GEVT_035,gangue,train,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,GEVT_036,gangue,train,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,GEVT_037,gangue,train,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,GEVT_038,gangue,train,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,GEVT_039,gangue,test,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,GEVT_040,gangue,train,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,GEVT_041,gangue,val,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,GEVT_042,gangue,train,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,GEVT_043,gangue,train,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,GEVT_044,gangue,test,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,GEVT_045,gangue,train,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,GEVT_046,gangue,test,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,GEVT_047,gangue,train,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,GEVT_048,gangue,train,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,GEVT_049,gangue,train,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,GEVT_050,gangue,test,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,GEVT_051,gangue,train,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
46,GEVT_052,gangue,test,18,126,c473d378073da09b896f0d79373d641cb5c095e549c75deb5deff327a72f824b
